Step	dt	Time	fbody_x	fbody_y	fbody_z	dy_tip	
262	0.00014574	0.0396982	0	-1.05e+06	0	-0.731035	
263	0.000145611	0.039844	0	-1.05e+06	0	-0.734938	
264	0.000145481	0.0399896	0	-1.05e+06	0	-0.738828	
265	0.000145347	0.0401351	0	-1.05e+06	0	-0.742704	
266	0.000145209	0.0402804	0	-1.05e+06	0	-0.746568	
267	0.000145071	0.0404256	0	-1.05e+06	0	-0.750418	
268	0.000144931	0.0405707	0	-1.05e+06	0	-0.754255	
269	0.000144793	0.0407156	0	-1.05e+06	0	-0.75808	
270	0.000144658	0.0408604	0	-1.05e+06	0	-0.761891	
271	0.000144525	0.0410051	0	-1.05e+06	0	-0.76569	
272	0.000144395	0.0411496	0	-1.05e+06	0	-0.769477	
273	0.000144268	0.041294	0	-1.05e+06	0	-0.773251	
274	0.000144142	0.0414383	0	-1.05e+06	0	-0.777014	
275	0.000144019	0.0415824	0	-1.05e+06	0	-0.780764	
276	0.000143899	0.0417264	0	-1.05e+06	0	-0.784503	
277	0.000143779	0.0418703	0	-1.05e+06	0	-0.78823	
278	0.00014366	0.0420141	0	-1.05e+06	0	-0.791946	
279	0.000143543	0.0421578	0	-1.05e+06	0	-0.795651	
280	0.000143428	0.0423013	0	-1.05e+06	0	-0.799345	
281	0.000143316	0.0424447	0	-1.05e+06	0	-0.803028	
282	0.000143205	0.0425881	0	-1.05e+06	0	-0.8067	
283	0.000143097	0.0427313	0	-1.05e+06	0	-0.810362	
284	0.00014299	0.0428744	0	-1.05e+06	0	-0.814013	
285	0.000142871	0.0430174	0	-1.05e+06	0	-0.817654	
286	0.000142735	0.0431602	0	-1.05e+06	0	-0.821284	
287	0.000142584	0.043303	0	-1.05e+06	0	-0.824903	
288	0.00014243	0.0434455	0	-1.05e+06	0	-0.828512	
289	0.000142269	0.043588	0	-1.05e+06	0	-0.832109	
290	0.000142109	0.0437302	0	-1.05e+06	0	-0.835695	
291	0.000141954	0.0438723	0	-1.05e+06	0	-0.839271	
292	0.000141804	0.0440143	0	-1.05e+06	0	-0.842836	
293	0.00014166	0.0441561	0	-1.05e+06	0	-0.846392	
294	0.000141521	0.0442978	0	-1.05e+06	0	-0.849937	
295	0.000141388	0.0444393	0	-1.05e+06	0	-0.853473	
296	0.000141261	0.0445807	0	-1.05e+06	0	-0.857	
297	0.00014114	0.0447219	0	-1.05e+06	0	-0.860518	
298	0.000141024	0.0448631	0	-1.05e+06	0	-0.864027	
299	0.000140914	0.0450041	0	-1.05e+06	0	-0.867528	
300	0.000140809	0.045145	0	-1.05e+06	0	-0.871021	
301	0.000140702	0.0452858	0	-1.05e+06	0	-0.874505	
302	0.000140529	0.0454265	0	-1.05e+06	0	-0.87798	
303	0.000140349	0.0455671	0	-1.05e+06	0	-0.881445	
304	0.000140172	0.0457074	0	-1.05e+06	0	-0.8849	
305	0.000139959	0.0458476	0	-1.05e+06	0	-0.888346	
