Step	dt	Time	fEnd_x	fEnd_y	fEnd_z	dy_tip	
458	0.000692352	0.315737	0	-1300	0	-0.0883468	
459	0.000692348	0.316429	0	-1300	0	-0.088585	
460	0.000692344	0.317122	0	-1300	0	-0.0888229	
461	0.00069234	0.317814	0	-1300	0	-0.0890606	
462	0.000692336	0.318506	0	-1300	0	-0.089298	
463	0.000692333	0.319199	0	-1300	0	-0.0895352	
464	0.000692329	0.319891	0	-1300	0	-0.0897722	
465	0.000692326	0.320583	0	-1300	0	-0.0900091	
466	0.000692324	0.321276	0	-1300	0	-0.0902461	
467	0.000692321	0.321968	0	-1300	0	-0.0904832	
468	0.000692319	0.32266	0	-1300	0	-0.0907206	
469	0.000692316	0.323353	0	-1300	0	-0.0909586	
470	0.000692314	0.324045	0	-1300	0	-0.0911973	
471	0.000692312	0.324737	0	-1300	0	-0.0914369	
472	0.00069231	0.32543	0	-1300	0	-0.0916777	
