Step	dt	Time	fEnd_x	fEnd_y	fEnd_z	dy_tip	
451	0.00139142	0.625895	0	-500	0	-0.082941	
452	0.00139138	0.627287	0	-500	0	-0.0832727	
453	0.00139134	0.628678	0	-500	0	-0.0836022	
454	0.0013913	0.630069	0	-500	0	-0.0839289	
455	0.00139125	0.631461	0	-500	0	-0.0842521	
456	0.0013912	0.632852	0	-500	0	-0.0845715	
457	0.00139114	0.634243	0	-500	0	-0.0848869	
458	0.00139108	0.635634	0	-500	0	-0.0851982	
459	0.00139102	0.637025	0	-500	0	-0.0855057	
460	0.00139096	0.638416	0	-500	0	-0.0858097	
461	0.0013909	0.639807	0	-500	0	-0.0861109	
462	0.00139083	0.641198	0	-500	0	-0.08641	
463	0.00139077	0.642589	0	-500	0	-0.0867077	
464	0.00139071	0.64398	0	-500	0	-0.087005	
465	0.00139064	0.64537	0	-500	0	-0.0873026	
466	0.00139059	0.646761	0	-500	0	-0.0876014	
467	0.00139053	0.648152	0	-500	0	-0.0879021	
468	0.00139048	0.649542	0	-500	0	-0.0882055	
469	0.00139043	0.650933	0	-500	0	-0.0885119	
470	0.00139038	0.652323	0	-500	0	-0.0888217	
471	0.00139034	0.653714	0	-500	0	-0.0891352	
472	0.0013903	0.655104	0	-500	0	-0.0894524	
473	0.00139027	0.656494	0	-500	0	-0.0897732	
474	0.00139024	0.657884	0	-500	0	-0.0900973	
475	0.00139022	0.659275	0	-500	0	-0.0904246	
476	0.00139019	0.660665	0	-500	0	-0.0907546	
477	0.00139017	0.662055	0	-500	0	-0.091087	
478	0.00139016	0.663445	0	-500	0	-0.0914213	
479	0.00139014	0.664835	0	-500	0	-0.0917573	
480	0.00139013	0.666226	0	-500	0	-0.0920945	
481	0.00139012	0.667616	0	-500	0	-0.0924328	
482	0.0013901	0.669006	0	-500	0	-0.0927719	
483	0.00139009	0.670396	0	-500	0	-0.0931118	
484	0.00139008	0.671786	0	-500	0	-0.0934523	
485	0.00139006	0.673176	0	-500	0	-0.0937935	
486	0.00139004	0.674566	0	-500	0	-0.0941354	
487	0.00139002	0.675956	0	-500	0	-0.0944781	
488	0.00139	0.677346	0	-500	0	-0.0948216	
489	0.00138997	0.678736	0	-500	0	-0.0951659	
490	0.00138994	0.680126	0	-500	0	-0.0955112	
491	0.00138991	0.681516	0	-500	0	-0.0958573	
